feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,clor_val
0.2116995,0.21717368,0.21717368,0.1937651,0.17873938,0.21632092,0.19819368,0.22234435,0.1937651
0.1937651,0.1937651,0.17873938,0.21632092,0.22234435,0.1876792,0.20899497,0.20319633,0.19819368
0.21632092,0.19819368,0.22234435,0.1876792,0.20319633,0.19603834,0.18349105,0.21689802,0.20899497
0.1876792,0.20899497,0.20319633,0.19603834,0.21689802,0.19603834,0.23942709,0.20380399,0.18349105
0.15880568,0.17634323,0.18131937,0.15408152,0.16553205,0.15408152,0.17136037,0.16335733,0.16117828
0.15408152,0.16117828,0.16553205,0.15408152,0.16335733,0.1784014,0.17074457,0.16598396,0.17136037
0.15408152,0.17136037,0.16335733,0.1784014,0.16598396,0.16067351,0.16561535,0.16975135,0.17074457
0.1784014,0.17074457,0.16598396,0.16067351,0.16975135,0.16863309,0.17208289,0.16341746,0.16561535
0.16067351,0.16561535,0.16975135,0.16863309,0.16341746,0.16863309,0.16632017,0.16382098,0.17208289
0.16863309,0.17208289,0.16341746,0.16863309,0.16382098,0.16234675,0.16958466,0.16958466,0.16632017
0.16863309,0.16632017,0.16382098,0.16234675,0.16958466,0.162007,0.16903311,0.20154269,0.16958466
0.16234675,0.16958466,0.16958466,0.162007,0.20154269,0.1879545,0.16903311,0.20154269,0.16903311
0.162007,0.16903311,0.20154269,0.1879545,0.20154269,0.17815019,0.17318623,0.2602093,0.16903311
0.1879545,0.16903311,0.20154269,0.17815019,0.2602093,0.17383686,0.18792476,0.2602093,0.17318623
0.17815019,0.17318623,0.2602093,0.17383686,0.2602093,0.19849062,0.19782963,0.18129936,0.18792476
0.17383686,0.18792476,0.2602093,0.19849062,0.18129936,0.18258151,0.18045706,0.18222217,0.19782963
0.19849062,0.19782963,0.18129936,0.18258151,0.18222217,0.16421321,0.19236375,0.19236375,0.18045706
0.195507,0.195507,0.2132226,0.1993077,0.17718622,0.19466673,0.17259014,0.18716624,0.1704795
0.1993077,0.1704795,0.17718622,0.19466673,0.18716624,0.20032537,0.19378254,0.18951982,0.17259014
0.19466673,0.17259014,0.18716624,0.20032537,0.18951982,0.1996297,0.19056782,0.15486132,0.19378254
0.20032537,0.19378254,0.18951982,0.1996297,0.15486132,0.20154776,0.20572038,0.20479722,0.19056782
0.1996297,0.19056782,0.15486132,0.20154776,0.20479722,0.19581318,0.20087425,0.20921595,0.20572038
0.20154776,0.20572038,0.20479722,0.19581318,0.20921595,0.1931902,0.20250447,0.20250447,0.20087425
0.19581318,0.20087425,0.20921595,0.1931902,0.20250447,0.20231819,0.20283341,0.2183615,0.20250447
0.1931902,0.20250447,0.20250447,0.20231819,0.2183615,0.19866516,0.19884616,0.19241825,0.20283341
0.20231819,0.20283341,0.2183615,0.19866516,0.19241825,0.21717368,0.21717368,0.2139496,0.19884616
0.19866516,0.19884616,0.19241825,0.21717368,0.2139496,0.1937651,0.17873938,0.19302902,0.21717368
0.21717368,0.21717368,0.2139496,0.1937651,0.19302902,0.19819368,0.22234435,0.21133141,0.17873938
0.1937651,0.17873938,0.19302902,0.19819368,0.21133141,0.20899497,0.20319633,0.206794,0.22234435
0.19819368,0.22234435,0.21133141,0.20899497,0.206794,0.18349105,0.21689802,0.17085947,0.20319633
0.20899497,0.20319633,0.206794,0.18349105,0.17085947,0.23942709,0.20380399,0.18237537,0.21689802
0.16275549,0.21117383,0.15466729,0.17634323,0.17559864,0.16117828,0.16553205,0.14891104,0.18131937
0.17634323,0.18131937,0.17559864,0.16117828,0.14891104,0.17136037,0.16335733,0.16610369,0.16553205
0.16117828,0.16553205,0.14891104,0.17136037,0.16610369,0.17074457,0.16598396,0.17891927,0.16335733
0.17136037,0.16335733,0.16610369,0.17074457,0.17891927,0.16561535,0.16975135,0.16975135,0.16598396
0.17074457,0.16598396,0.17891927,0.16561535,0.16975135,0.17208289,0.16341746,0.16477677,0.16975135
0.16561535,0.16975135,0.16975135,0.17208289,0.16477677,0.16632017,0.16382098,0.16382098,0.16341746
0.17208289,0.16341746,0.16477677,0.16632017,0.16382098,0.16958466,0.16958466,0.16252832,0.16382098
0.16632017,0.16382098,0.16382098,0.16958466,0.16252832,0.16903311,0.20154269,0.16074471,0.16958466
0.16958466,0.16958466,0.16252832,0.16903311,0.16074471,0.16903311,0.20154269,0.16465296,0.20154269
0.16903311,0.20154269,0.16074471,0.16903311,0.16465296,0.17318623,0.2602093,0.14621855,0.20154269
0.16903311,0.20154269,0.16465296,0.17318623,0.14621855,0.18792476,0.2602093,0.14795697,0.2602093
0.17318623,0.2602093,0.14621855,0.18792476,0.14795697,0.19782963,0.18129936,0.2384811,0.2602093
0.195507,0.2132226,0.19144228,0.1704795,0.19144228,0.17259014,0.18716624,0.18110429,0.17718622
0.1704795,0.17718622,0.19144228,0.17259014,0.18110429,0.19378254,0.18951982,0.18110429,0.18716624
0.17259014,0.18716624,0.18110429,0.19378254,0.18110429,0.19056782,0.15486132,0.15690589,0.18951982
0.19378254,0.18951982,0.18110429,0.19056782,0.15690589,0.20572038,0.20479722,0.20336096,0.15486132
0.19056782,0.15486132,0.15690589,0.20572038,0.20336096,0.20087425,0.20921595,0.20921595,0.20479722
0.20572038,0.20479722,0.20336096,0.20087425,0.20921595,0.20250447,0.20250447,0.21069825,0.20921595
0.20087425,0.20921595,0.20921595,0.20250447,0.21069825,0.20283341,0.2183615,0.21522692,0.20250447
0.20250447,0.20250447,0.21069825,0.20283341,0.21522692,0.19884616,0.19241825,0.19241825,0.2183615
0.20283341,0.2183615,0.21522692,0.19884616,0.19241825,0.21717368,0.2139496,0.20970888,0.19241825
0.19884616,0.19241825,0.19241825,0.21717368,0.20970888,0.17873938,0.19302902,0.20520785,0.2139496
0.21717368,0.2139496,0.20970888,0.17873938,0.20520785,0.22234435,0.21133141,0.21059936,0.19302902
0.17873938,0.19302902,0.20520785,0.22234435,0.21059936,0.20319633,0.206794,0.20090207,0.21133141
0.22234435,0.21133141,0.21059936,0.20319633,0.20090207,0.21689802,0.17085947,0.19827977,0.206794
0.20319633,0.206794,0.20090207,0.21689802,0.19827977,0.20380399,0.18237537,0.2046689,0.17085947
0.21689802,0.17085947,0.19827977,0.20380399,0.2046689,0.2384709,0.20056242,0.20056242,0.18237537
0.21117383,0.15466729,0.13166247,0.18131937,0.17389867,0.16553205,0.14891104,0.17332713,0.17559864
0.18131937,0.17559864,0.17389867,0.16553205,0.17332713,0.16335733,0.16610369,0.17286982,0.14891104
0.16553205,0.14891104,0.17332713,0.16335733,0.17286982,0.16598396,0.17891927,0.17891927,0.16610369
0.16335733,0.16610369,0.17286982,0.16598396,0.17891927,0.16975135,0.16975135,0.17535166,0.17891927
0.16598396,0.17891927,0.17891927,0.16975135,0.17535166,0.16341746,0.16477677,0.154026,0.16975135
0.16975135,0.16975135,0.17535166,0.16341746,0.154026,0.16382098,0.16382098,0.16906075,0.16477677
0.16341746,0.16477677,0.154026,0.16382098,0.16906075,0.16958466,0.16252832,0.17215106,0.16382098
0.16382098,0.16382098,0.16906075,0.16958466,0.17215106,0.20154269,0.16074471,0.18811867,0.16252832
0.16958466,0.16252832,0.17215106,0.20154269,0.18811867,0.20154269,0.16465296,0.15363158,0.16074471
0.20154269,0.16074471,0.18811867,0.20154269,0.15363158,0.2602093,0.14621855,0.1722152,0.16465296
0.20154269,0.16465296,0.15363158,0.2602093,0.1722152,0.2602093,0.14795697,0.17975996,0.14621855
0.2602093,0.14621855,0.1722152,0.2602093,0.17975996,0.18129936,0.2384811,0.21758083,0.14795697
0.18716624,0.18110429,0.19205862,0.18951982,0.15561654,0.15486132,0.15690589,0.20663181,0.18110429
0.18951982,0.18110429,0.15561654,0.15486132,0.20663181,0.20479722,0.20336096,0.20663181,0.15690589
0.15486132,0.15690589,0.20663181,0.20479722,0.20663181,0.20921595,0.20921595,0.20380461,0.20336096
0.20479722,0.20336096,0.20663181,0.20921595,0.20380461,0.20250447,0.21069825,0.20522417,0.20921595
0.20921595,0.20921595,0.20380461,0.20250447,0.20522417,0.2183615,0.21522692,0.21083544,0.21069825
0.20250447,0.21069825,0.20522417,0.2183615,0.21083544,0.19241825,0.19241825,0.21083544,0.21522692
0.2183615,0.21522692,0.21083544,0.19241825,0.21083544,0.2139496,0.20970888,0.20374785,0.19241825
0.19241825,0.19241825,0.21083544,0.2139496,0.20374785,0.19302902,0.20520785,0.19555761,0.20970888
0.2139496,0.20970888,0.20374785,0.19302902,0.19555761,0.21133141,0.21059936,0.21177794,0.20520785
0.19302902,0.20520785,0.19555761,0.21133141,0.21177794,0.206794,0.20090207,0.1856704,0.21059936
0.21133141,0.21059936,0.21177794,0.206794,0.1856704,0.17085947,0.19827977,0.19585602,0.20090207
0.206794,0.20090207,0.1856704,0.17085947,0.19585602,0.18237537,0.2046689,0.2046689,0.19827977
0.15466729,0.13166247,0.13089634,0.17559864,0.17180835,0.14891104,0.17332713,0.17912614,0.17389867
0.17559864,0.17389867,0.17180835,0.14891104,0.17912614,0.16610369,0.17286982,0.17700008,0.17332713
0.14891104,0.17332713,0.17912614,0.16610369,0.17700008,0.17891927,0.17891927,0.17746152,0.17286982
0.16610369,0.17286982,0.17700008,0.17891927,0.17746152,0.16975135,0.17535166,0.17795831,0.17891927
0.17891927,0.17891927,0.17746152,0.16975135,0.17795831,0.16477677,0.154026,0.154026,0.17535166
0.16975135,0.17535166,0.17795831,0.16477677,0.154026,0.16382098,0.16906075,0.1959536,0.154026
0.16477677,0.154026,0.154026,0.16382098,0.1959536,0.16252832,0.17215106,0.16251141,0.16906075
0.16382098,0.16906075,0.1959536,0.16252832,0.16251141,0.16074471,0.18811867,0.17155297,0.17215106
0.16252832,0.17215106,0.16251141,0.16074471,0.17155297,0.16465296,0.15363158,0.16695829,0.18811867
0.16074471,0.18811867,0.17155297,0.16465296,0.16695829,0.14621855,0.1722152,0.16765152,0.15363158
0.16465296,0.15363158,0.16695829,0.14621855,0.16765152,0.14795697,0.17975996,0.19591375,0.1722152
0.14621855,0.1722152,0.16765152,0.14795697,0.19591375,0.2384811,0.21758083,0.21758083,0.17975996
0.18110429,0.19205862,0.15278403,0.18110429,0.15219437,0.15690589,0.20663181,0.20262352,0.15561654
0.18110429,0.15561654,0.15219437,0.15690589,0.20262352,0.20336096,0.20663181,0.20475161,0.20663181
0.15690589,0.20663181,0.20262352,0.20336096,0.20475161,0.20921595,0.20380461,0.21017407,0.20663181
0.20336096,0.20663181,0.20475161,0.20921595,0.21017407,0.21069825,0.20522417,0.21017407,0.20380461
0.20921595,0.20380461,0.21017407,0.21069825,0.21017407,0.21522692,0.21083544,0.18566363,0.20522417
0.21069825,0.20522417,0.21017407,0.21522692,0.18566363,0.19241825,0.21083544,0.19305153,0.21083544
0.21522692,0.21083544,0.18566363,0.19241825,0.19305153,0.20970888,0.20374785,0.21558905,0.21083544
0.19241825,0.21083544,0.19305153,0.20970888,0.21558905,0.20520785,0.19555761,0.21558905,0.20374785
0.20970888,0.20374785,0.21558905,0.20520785,0.21558905,0.21059936,0.21177794,0.20732638,0.19555761
0.20520785,0.19555761,0.21558905,0.21059936,0.20732638,0.20090207,0.1856704,0.20593849,0.21177794
0.21059936,0.21177794,0.20732638,0.20090207,0.20593849,0.19827977,0.19585602,0.21630183,0.1856704
0.20090207,0.1856704,0.20593849,0.19827977,0.21630183,0.2046689,0.2046689,0.22066571,0.19585602
0.13166247,0.13089634,0.15707697,0.17389867,0.16446443,0.17332713,0.17912614,0.19150582,0.17180835
0.17389867,0.17180835,0.16446443,0.17332713,0.19150582,0.17286982,0.17700008,0.17700008,0.17912614
0.17332713,0.17912614,0.19150582,0.17286982,0.17700008,0.17891927,0.17746152,0.155363,0.17700008
0.17286982,0.17700008,0.17700008,0.17891927,0.155363,0.17535166,0.17795831,0.17185128,0.17746152
0.17891927,0.17746152,0.155363,0.17535166,0.17185128,0.154026,0.154026,0.16237426,0.17795831
0.17535166,0.17795831,0.17185128,0.154026,0.16237426,0.16906075,0.1959536,0.16105211,0.154026
0.154026,0.154026,0.16237426,0.16906075,0.16105211,0.17215106,0.16251141,0.14760914,0.1959536
0.16906075,0.1959536,0.16105211,0.17215106,0.14760914,0.18811867,0.17155297,0.14009069,0.16251141
0.17215106,0.16251141,0.14760914,0.18811867,0.14009069,0.15363158,0.16695829,0.1708191,0.17155297
0.18811867,0.17155297,0.14009069,0.15363158,0.1708191,0.1722152,0.16765152,0.1667247,0.16695829
0.15363158,0.16695829,0.1708191,0.1722152,0.1667247,0.17975996,0.19591375,0.2114773,0.16765152
0.1722152,0.16765152,0.1667247,0.17975996,0.2114773,0.21758083,0.21758083,0.1934969,0.19591375
0.19205862,0.15278403,0.14512253,0.15561654,0.17485437,0.20663181,0.20262352,0.20262352,0.15219437
0.15561654,0.15219437,0.17485437,0.20663181,0.20262352,0.20663181,0.20475161,0.20267355,0.20262352
0.20663181,0.20262352,0.20262352,0.20663181,0.20267355,0.20380461,0.21017407,0.21427134,0.20475161
0.20663181,0.20475161,0.20267355,0.20380461,0.21427134,0.20522417,0.21017407,0.21571998,0.21017407
0.20380461,0.21017407,0.21427134,0.20522417,0.21571998,0.21083544,0.18566363,0.2030985,0.21017407
0.20522417,0.21017407,0.21571998,0.21083544,0.2030985,0.21083544,0.19305153,0.19604737,0.18566363
0.21083544,0.18566363,0.2030985,0.21083544,0.19604737,0.20374785,0.21558905,0.21760337,0.19305153
0.21083544,0.19305153,0.19604737,0.20374785,0.21760337,0.19555761,0.21558905,0.20555414,0.21558905
0.20374785,0.21558905,0.21760337,0.19555761,0.20555414,0.21177794,0.20732638,0.22038521,0.21558905
0.19555761,0.21558905,0.20555414,0.21177794,0.22038521,0.1856704,0.20593849,0.21825905,0.20732638
0.21177794,0.20732638,0.22038521,0.1856704,0.21825905,0.19585602,0.21630183,0.21701518,0.20593849
0.1856704,0.20593849,0.21825905,0.19585602,0.21701518,0.2046689,0.22066571,0.21701518,0.21630183
0.13089634,0.15707697,0.16426992,0.17180835,0.19890605,0.17912614,0.19150582,0.13233806,0.16446443
0.17180835,0.16446443,0.19890605,0.17912614,0.13233806,0.17700008,0.17700008,0.17179452,0.19150582
0.17912614,0.19150582,0.13233806,0.17700008,0.17179452,0.17746152,0.155363,0.17064781,0.17700008
0.17700008,0.17700008,0.17179452,0.17746152,0.17064781,0.17795831,0.17185128,0.17901224,0.155363
0.17746152,0.155363,0.17064781,0.17795831,0.17901224,0.154026,0.16237426,0.17362107,0.17185128
0.17795831,0.17185128,0.17901224,0.154026,0.17362107,0.1959536,0.16105211,0.17362107,0.16237426
0.154026,0.16237426,0.17362107,0.1959536,0.17362107,0.16251141,0.14760914,0.20572947,0.16105211
0.1959536,0.16105211,0.17362107,0.16251141,0.20572947,0.17155297,0.14009069,0.18462327,0.14760914
0.16251141,0.14760914,0.20572947,0.17155297,0.18462327,0.16695829,0.1708191,0.16352174,0.14009069
0.17155297,0.14009069,0.18462327,0.16695829,0.16352174,0.16765152,0.1667247,0.17139752,0.1708191
0.16695829,0.1708191,0.16352174,0.16765152,0.17139752,0.19591375,0.2114773,0.2114773,0.1667247
0.16765152,0.1667247,0.17139752,0.19591375,0.2114773,0.21758083,0.1934969,0.24101885,0.2114773
0.19591375,0.2114773,0.2114773,0.21758083,0.24101885,0.16204032,0.19733843,0.23284069,0.1934969
0.15278403,0.14512253,0.15366794,0.15219437,0.18087734,0.20262352,0.20262352,0.1922138,0.17485437
0.15219437,0.17485437,0.18087734,0.20262352,0.1922138,0.20475161,0.20267355,0.2059005,0.20262352
0.20262352,0.20262352,0.1922138,0.20475161,0.2059005,0.21017407,0.21427134,0.18915763,0.20267355
0.20475161,0.20267355,0.2059005,0.21017407,0.18915763,0.21017407,0.21571998,0.19467013,0.21427134
0.21017407,0.21427134,0.18915763,0.21017407,0.19467013,0.18566363,0.2030985,0.21057777,0.21571998
0.21017407,0.21571998,0.19467013,0.18566363,0.21057777,0.19305153,0.19604737,0.1927937,0.2030985
0.18566363,0.2030985,0.21057777,0.19305153,0.1927937,0.21558905,0.21760337,0.20577942,0.19604737
0.19305153,0.19604737,0.1927937,0.21558905,0.20577942,0.21558905,0.20555414,0.20537598,0.21760337
0.21558905,0.21760337,0.20577942,0.21558905,0.20537598,0.20732638,0.22038521,0.21901616,0.20555414
0.21558905,0.20555414,0.20537598,0.20732638,0.21901616,0.20593849,0.21825905,0.21825905,0.22038521
0.15707697,0.16426992,0.16765396,0.16446443,0.15210594,0.19150582,0.13233806,0.13233806,0.19890605
0.16446443,0.19890605,0.15210594,0.19150582,0.13233806,0.17700008,0.17179452,0.17250603,0.13233806
0.19150582,0.13233806,0.13233806,0.17700008,0.17250603,0.155363,0.17064781,0.16158143,0.17179452
0.17700008,0.17179452,0.17250603,0.155363,0.16158143,0.17185128,0.17901224,0.16567291,0.17064781
0.155363,0.17064781,0.16158143,0.17185128,0.16567291,0.16237426,0.17362107,0.2510914,0.17901224
0.14760914,0.20572947,0.1879138,0.14009069,0.1879138,0.1708191,0.16352174,0.14914337,0.18462327
0.14009069,0.18462327,0.1879138,0.1708191,0.14914337,0.1667247,0.17139752,0.17139752,0.16352174
0.1708191,0.16352174,0.14914337,0.1667247,0.17139752,0.2114773,0.2114773,0.20072703,0.17139752
0.14512253,0.15366794,0.1640394,0.17485437,0.18087734,0.20262352,0.1922138,0.1939555,0.18087734
0.17485437,0.18087734,0.18087734,0.20262352,0.1939555,0.20267355,0.2059005,0.1854086,0.1922138
0.20262352,0.1922138,0.1939555,0.20267355,0.1854086,0.21427134,0.18915763,0.17764448,0.2059005
0.20267355,0.2059005,0.1854086,0.21427134,0.17764448,0.21571998,0.19467013,0.19854228,0.18915763
0.21427134,0.18915763,0.17764448,0.21571998,0.19854228,0.2030985,0.21057777,0.19625546,0.19467013
0.21571998,0.19467013,0.19854228,0.2030985,0.19625546,0.19604737,0.1927937,0.1945357,0.21057777
0.2030985,0.21057777,0.19625546,0.19604737,0.1945357,0.21760337,0.20577942,0.18691422,0.1927937
0.19604737,0.1927937,0.1945357,0.21760337,0.18691422,0.20555414,0.20537598,0.1869333,0.20577942
0.21760337,0.20577942,0.18691422,0.20555414,0.1869333,0.22038521,0.21901616,0.19597618,0.20537598
0.20555414,0.20537598,0.1869333,0.22038521,0.19597618,0.21825905,0.21825905,0.21542172,0.21901616
0.16426992,0.16765396,0.18450004,0.19890605,0.15210594,0.13233806,0.13233806,0.16251154,0.15210594
0.19890605,0.15210594,0.15210594,0.13233806,0.16251154,0.17179452,0.17250603,0.16526568,0.13233806
0.13233806,0.13233806,0.16251154,0.17179452,0.16526568,0.17064781,0.16158143,0.16316018,0.17250603
0.17179452,0.17250603,0.16526568,0.17064781,0.16316018,0.17901224,0.16567291,0.19332635,0.16158143
0.20572947,0.1879138,0.17151639,0.18462327,0.17630991,0.16352174,0.14914337,0.18955187,0.1879138
0.18462327,0.1879138,0.17630991,0.16352174,0.18955187,0.17139752,0.17139752,0.21143472,0.14914337
0.16352174,0.14914337,0.18955187,0.17139752,0.21143472,0.2114773,0.20072703,0.21143472,0.17139752
0.15366794,0.1640394,0.1640394,0.18087734,0.16834195,0.1922138,0.1939555,0.19667014,0.18087734
0.18087734,0.18087734,0.16834195,0.1922138,0.19667014,0.2059005,0.1854086,0.1976611,0.1939555
0.1922138,0.1939555,0.19667014,0.2059005,0.1976611,0.18915763,0.17764448,0.18711591,0.1854086
0.2059005,0.1854086,0.1976611,0.18915763,0.18711591,0.19467013,0.19854228,0.19123483,0.17764448
0.18915763,0.17764448,0.18711591,0.19467013,0.19123483,0.21057777,0.19625546,0.19240832,0.19854228
0.19467013,0.19854228,0.19123483,0.21057777,0.19240832,0.1927937,0.1945357,0.20028932,0.19625546
0.21057777,0.19625546,0.19240832,0.1927937,0.20028932,0.20577942,0.18691422,0.21295895,0.1945357
0.1927937,0.1945357,0.20028932,0.20577942,0.21295895,0.20537598,0.1869333,0.20556907,0.18691422
0.20577942,0.18691422,0.21295895,0.20537598,0.20556907,0.21901616,0.19597618,0.19597618,0.1869333
0.20537598,0.1869333,0.20556907,0.21901616,0.19597618,0.21825905,0.21542172,0.21608089,0.19597618
0.16765396,0.18450004,0.18152294,0.15210594,0.16649786,0.13233806,0.16251154,0.1697615,0.15210594
0.15210594,0.15210594,0.16649786,0.13233806,0.1697615,0.17250603,0.16526568,0.17239283,0.16251154
0.13233806,0.16251154,0.1697615,0.17250603,0.17239283,0.16158143,0.16316018,0.17272164,0.16526568
0.17250603,0.16526568,0.17239283,0.16158143,0.17272164,0.16567291,0.19332635,0.1687524,0.16316018
0.1879138,0.17151639,0.13704757,0.1879138,0.17492835,0.14914337,0.18955187,0.18955187,0.17630991
0.1879138,0.17630991,0.17492835,0.14914337,0.18955187,0.17139752,0.21143472,0.19607754,0.18955187
0.14914337,0.18955187,0.18955187,0.17139752,0.19607754,0.20072703,0.21143472,0.16079459,0.21143472
0.1640394,0.1640394,0.15114832,0.18087734,0.18345359,0.1939555,0.19667014,0.18870045,0.16834195
0.18087734,0.16834195,0.18345359,0.1939555,0.18870045,0.1854086,0.1976611,0.18079986,0.19667014
0.1939555,0.19667014,0.18870045,0.1854086,0.18079986,0.17764448,0.18711591,0.19247073,0.1976611
0.1854086,0.1976611,0.18079986,0.17764448,0.19247073,0.19854228,0.19123483,0.20654723,0.18711591
0.17764448,0.18711591,0.19247073,0.19854228,0.20654723,0.19625546,0.19240832,0.21221693,0.19123483
0.19854228,0.19123483,0.20654723,0.19625546,0.21221693,0.1945357,0.20028932,0.20338064,0.19240832
0.19625546,0.19240832,0.21221693,0.1945357,0.20338064,0.18691422,0.21295895,0.20975356,0.20028932
0.1945357,0.20028932,0.20338064,0.18691422,0.20975356,0.1869333,0.20556907,0.20556907,0.21295895
0.18691422,0.21295895,0.20975356,0.1869333,0.20556907,0.19597618,0.19597618,0.20615764,0.20556907
